choice_time,element,entry,entry_name,id_x,index,league,pick,player_first_name,player_last_name,round,seconds_to_pick,was_auto,id_y,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team,position_points_rank,pick_order,position_pick_order,points_vs_position_pick,points_vs_position_pick_rank,all_players_position_points_rank,all_players_points_vs_position_pick,all_players_points_vs_position_pick_rank
,,,,,,,,,,,,,56,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.545284Z,0.0,0.0,514315,621,0,,,0,Lino,0.0,False,Loaned to  Bristol Rovers,2024-08-16T11:50:34.812830Z,,,0.0,da Cruz Sousa,,u,0,Sousa,525,189,505,187,470,173,527,189,,,,,,,,,,,2,2,,,,,,164.0,,
,,,,,,,,,,,,,57,4,5,291,1,563.0,22,0,96.9,327.0,1301,0,1,0,0,0,79.0,3,15,1.35,3.33,4.68,17.37,2024-07-17T10:20:02.546182Z,,,166989,136,0,,,1,Youri,2.0,False,,,,,2.8,Tielemans,,a,42,Tielemans,38,11,2,2,178,109,22,18,,,,,,,,,,,3,2,,,,,,43.0,,
2024-08-13T19:30:42.068790Z,58,283372.0,CripplingHannover96,3320839.0,4.0,48142.0,4.0,Ryan,McIntyre,1.0,,False,58,3,11,269,4,159.4,18,7,105.0,324.4,1109,0,0,0,0,0,578.0,0,14,8.42,1.07,9.49,13.22,2024-07-17T10:20:02.546947Z,100.0,100.0,178301,8,0,,,1,Ollie,5.5,False,,2024-09-04T10:00:05.026467Z,,,5.1,Watkins,,a,77,Watkins,42,6,113,10,3,2,15,4,,,,,,,,,,,4,2,5.0,4.0,3.0,-2.0,15.0,5.0,-2.0,12.0
,,,,,,,,,,,,,59,0,0,5,0,1.3,0,0,0.3,1.4,15,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,0.03,2024-07-17T10:20:02.547653Z,,,232980,464,0,,,0,Max,0.2,False,,,,,1.0,Aarons,,a,1,Aarons,461,160,417,149,517,204,463,160,,,,,,,,,,,2,3,,,,,,145.0,,
,,,,,,,,,,,,,60,0,0,52,1,50.8,8,0,17.3,86.0,343,0,0,0,0,0,35.0,2,4,0.75,0.08,0.83,3.87,2024-07-17T10:20:02.548597Z,100.0,100.0,200785,299,0,,,0,Tyler,1.5,False,,2024-07-21T20:00:04.554690Z,,,1.5,Adams,,a,9,Adams,285,130,262,163,261,145,297,148,,,,,,,,,,,3,3,,,,,,167.0,,
,,,,,,,,,,,,,61,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.549737Z,0.0,0.0,444180,498,0,,,0,Jaidon,0.0,False,Season long loan to Burnley,2024-08-30T09:46:29.420148Z,,,0.0,Anthony,,u,0,Anthony,591,243,586,247,568,240,593,245,,,,,,,,,,,3,3,,,,,,236.0,,
,,,,,,,,,,,,,62,1,1,59,0,61.2,2,1,16.9,60.4,143,0,0,0,0,0,47.0,1,1,0.47,0.67,1.14,2.00,2024-07-17T10:20:02.551167Z,100.0,100.0,111317,280,0,,,3,David,3.2,False,,2024-08-12T14:30:04.440536Z,,,2.1,Brooks,,a,17,Brooks,326,154,233,145,236,130,300,150,,,,,,,,,,,3,3,,,,,,132.0,,
,,,,,,,,,,,,,63,0,0,173,4,194.5,14,1,47.4,185.6,951,0,0,0,0,0,92.0,5,12,0.58,1.20,1.78,11.77,2024-07-17T10:20:02.552245Z,100.0,100.0,158499,206,0,,,2,Ryan,1.8,False,,2024-11-09T20:00:07.258668Z,,,2.1,Christie,,a,30,Christie,160,59,80,63,156,98,133,76,,,,,,,,,,,3,3,,,,,,79.0,,
,,,,,,,,,,,,,64,3,2,227,1,320.2,18,1,68.3,291.8,1176,0,0,0,0,0,71.0,4,13,0.56,1.85,2.41,16.70,2024-07-17T10:20:02.553039Z,100.0,100.0,155408,212,0,,,2,Lewis,1.0,False,,2024-11-30T22:00:07.304760Z,,,2.9,Cook,,a,40,Cook,62,20,30,25,193,116,62,39,,,,,,,,,,,3,3,,,,,,48.0,,
,,,,,,,,,,,,,65,1,1,58,1,40.8,2,1,24.3,64.8,203,0,0,0,0,0,144.0,1,1,2.10,0.14,2.24,4.00,2024-07-17T10:20:02.553799Z,100.0,100.0,168636,144,0,,,6,Enes,3.0,False,,2024-08-12T14:30:04.450058Z,,,1.7,Ünal,,a,20,Enes Ünal,317,30,279,31,101,29,256,31,,,,,,,,,,,4,3,,,,,,30.0,,
,,,,,,,,,,,,,66,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.554487Z,0.0,0.0,441240,300,0,,,0,Romain,0.0,False,Loaned to Brest,2024-08-20T12:15:06.505689Z,,,0.0,Faivre,,u,0,Faivre,671,303,667,303,664,301,671,303,,,,,,,,,,,3,3,,,,,,237.0,,
,,,,,,,,,,,,,67,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.555219Z,0.0,0.0,424044,499,0,,,0,Hamed,0.0,False,Season long loan to A.J.Auxerre,2024-08-29T11:07:43.785266Z,,,0.0,Traorè,,u,0,H.Traorè,590,242,585,246,567,239,592,244,,,,,,,,,,,3,3,,,,,,238.0,,
,,,,,,,,,,,,,68,0,0,3,0,0.0,0,0,0.1,1.0,4,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.09,2024-07-17T10:20:02.556059Z,,,463981,607,0,,,1,James,0.2,False,,,,,1.0,Hill,,a,1,Hill,463,161,449,160,409,141,470,162,,,,,,,,,,,2,3,,,,,,146.0,,
,,,,,,,,,,,,,69,0,0,7,0,10.6,0,0,1.6,3.2,26,0,0,0,0,0,2.0,0,0,0.00,0.00,0.00,0.34,2024-07-17T10:20:02.557122Z,0.0,0.0,523700,507,0,,,0,Daniel,0.0,False,Loaned to Watford,2024-08-31T06:32:40.630710Z,,,1.0,Jebbison,,u,2,Jebbison,449,45,359,41,392,47,438,45,,,,,,,,,,,4,3,,,,,,47.0,,
,,,,,,,,,,,,,70,2,5,195,2,237.3,20,1,58.3,267.4,1277,0,0,0,0,0,78.0,2,15,0.23,1.31,1.54,17.62,2024-07-17T10:20:02.557872Z,100.0,100.0,544877,414,0,,,2,Milos,4.5,False,,2024-11-21T08:30:08.632085Z,,,3.2,Kerkez,,a,48,Kerkez,79,27,56,10,180,38,89,15,,,,,,,,,,,2,3,,,,,,14.0,,
,,,,,,,,,,,,,71,2,5,210,5,249.7,14,5,90.9,287.6,897,0,0,0,0,0,371.0,4,12,5.13,1.06,6.19,11.32,2024-07-17T10:20:02.558825Z,,,222683,121,0,,,2,Justin,6.8,False,,,,,4.1,Kluivert,,a,62,Kluivert,66,21,50,41,21,10,26,20,,,,,,,,,,,3,3,,,,,,14.0,,
,,,,,,,,,,,,,72,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.559663Z,0.0,0.0,223911,475,0,,,0,Chris,0.0,False,On loan to Sunderland for the season,2024-09-01T09:10:00.945219Z,,,0.0,Mepham,,u,0,Mepham,564,220,554,219,531,214,566,220,,,,,,,,,,,2,3,,,,,,165.0,,
2024-08-13T20:11:51.490085Z,73,283372.0,CripplingHannover96,3320958.0,123.0,48142.0,6.0,Ryan,McIntyre,14.0,,False,73,0,0,30,0,0.0,2,0,7.8,77.8,180,0,0,0,0,11,0.0,0,2,0.00,0.00,0.00,2.91,2024-07-17T10:20:02.560307Z,100.0,100.0,69752,369,0,,,0,Norberto,0.0,False,,2024-10-05T17:30:06.760449Z,,,3.5,Murara Neto,,a,7,Neto,291,28,529,46,499,37,356,28,,,,,,,,,,,1,1,17.0,123.0,12.0,-5.0,15.0,30.0,-18.0,17.0
,,,,,,,,,,,,,74,2,4,143,1,135.7,5,2,48.7,180.2,516,0,0,0,0,0,172.0,0,4,2.99,1.15,4.14,6.63,2024-07-17T10:20:02.561061Z,100.0,100.0,533463,240,0,,,12,Dango,3.8,False,,2024-11-01T16:30:07.369192Z,,,3.1,Ouattara,,a,37,O.Dango,167,63,133,94,83,50,127,72,,,,,,,,,,,3,3,,,,,,53.0,,
,,,,,,,,,,,,,75,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.562472Z,0.0,0.0,495145,622,0,,,0,Alex,0.0,False,Loaned to Auckland FC,2024-08-10T12:14:13.050842Z,,,0.0,Paulsen,,u,0,Paulsen,517,62,497,41,461,31,519,62,,,,,,,,,,,1,3,,,,,,39.0,,
,,,,,,,,,,,,,76,0,0,27,0,47.8,1,0,8.6,29.6,55,0,0,0,0,0,9.0,0,0,0.02,0.87,0.89,0.83,2024-07-17T10:20:02.563420Z,100.0,100.0,168991,234,0,,,1,Philip,0.8,False,,2024-08-29T09:30:04.570455Z,,,1.0,Billing,,a,5,Philip,371,173,265,165,345,186,350,175,,,,,,,,,,,3,3,,,,,,191.0,,
,,,,,,,,,,,,,77,0,0,54,1,65.5,3,0,15.8,71.0,258,0,0,0,0,0,21.0,0,2,0.12,0.17,0.29,3.67,2024-07-17T10:20:02.564244Z,0.0,0.0,503139,261,0,,,0,Alex,0.0,False,Knee injury - Unknown return date,2024-10-25T09:00:05.962917Z,,,1.4,Scott,,i,11,Scott,304,140,224,140,296,162,308,153,,,,,,,,,,,3,3,,,,,,154.0,,
2024-08-13T19:54:25.752761Z,78,289293.0,*Stratford Sardines*,3320905.0,70.0,48142.0,7.0,Flat,7,8.0,,False,78,1,4,213,2,275.6,18,4,103.1,282.2,1231,0,0,0,0,0,480.0,5,14,4.16,2.24,6.40,17.04,2024-07-17T10:20:02.565078Z,100.0,100.0,437730,116,0,,,2,Antoine,1.5,False,,2024-11-13T14:00:07.717891Z,,,3.7,Semenyo,,a,52,Semenyo,69,23,43,34,9,6,16,12,,,,,,,,,,,3,3,16.0,70.0,30.0,14.0,8.0,26.0,4.0,8.0
,,,,,,,,,,,,,79,0,3,82,1,78.7,15,0,33.1,221.0,917,0,0,0,0,0,29.0,4,11,0.81,0.44,1.25,12.04,2024-07-17T10:20:02.565817Z,0.0,0.0,221466,202,0,,,0,Marcos,0.5,False,Thigh injury - Unknown return date,2024-12-06T10:30:07.568268Z,,,1.9,Senesi,,i,21,Senesi,125,49,200,49,279,86,201,59,,,,,,,,,,,2,3,,,,,,67.0,,
,,,,,,,,,,,,,80,1,2,75,0,96.3,3,1,37.2,98.4,203,0,0,0,0,0,177.0,0,1,1.09,0.91,2.00,3.48,2024-07-17T10:20:02.566624Z,0.0,0.0,224995,257,0,,,0,Luis,0.0,False,Hamstring injury - Unknown return date,2024-10-25T09:00:05.974870Z,,,2.4,Sinisterra,,i,19,Sinisterra,266,119,180,117,79,48,180,99,,,,,,,,,,,3,3,,,,,,121.0,,
,,,,,,,,,,,,,81,0,0,72,2,55.6,13,0,17.3,111.4,920,0,0,0,0,0,6.0,3,10,0.60,0.09,0.69,10.46,2024-07-17T10:20:02.567456Z,,,54469,389,0,,,2,Adam,2.5,False,,,,,1.9,Smith,,a,28,Smith,248,95,248,65,361,124,296,97,,,,,,,,,,,2,3,,,,,,52.0,,
2024-08-13T19:32:48.888798Z,82,325685.0,TAA very much,3320848.0,13.0,48142.0,4.0,James,Mason,2.0,,False,82,3,3,233,2,128.6,16,5,83.6,291.4,1067,0,0,0,0,0,417.0,0,12,6.69,0.70,7.39,18.82,2024-07-17T10:20:02.568231Z,100.0,100.0,154566,15,0,,,6,Dominic,3.0,False,,2024-12-02T00:00:07.868049Z,,,4.7,Solanke-Mitchell,,a,56,Solanke,63,10,144,16,13,6,35,9,,,,,,,,,,,4,18,11.0,13.0,4.0,-7.0,21.0,15.0,-11.0,18.0
,,,,,,,,,,,,,83,4,2,187,3,433.6,16,1,97.1,263.2,1138,0,0,0,0,0,275.0,2,13,4.09,2.13,6.22,14.02,2024-07-17T10:20:02.569367Z,,,201658,130,0,,,2,Marcus,3.8,False,,,,,3.2,Tavernier,,a,48,Tavernier,82,28,11,10,40,25,21,17,,,,,,,,,,,3,3,,,,,,33.0,,
,,,,,,,,,,,,,84,0,1,38,0,0.0,3,0,9.4,94.6,270,0,0,0,0,12,0.0,0,3,0.00,0.01,0.01,4.15,2024-07-17T10:20:02.570281Z,,,229600,472,0,,,0,Mark,0.0,False,,,,,3.3,Travers,,a,10,Travers,274,27,556,59,533,51,346,27,,,,,,,,,,,1,3,,,,,,24.0,,
,,,,,,,,,,,,,85,0,2,165,2,62.2,20,0,34.1,262.4,1350,0,0,0,0,0,14.0,2,15,0.30,0.15,0.45,17.94,2024-07-17T10:20:02.571245Z,,,477580,383,0,,,4,Illia,2.8,False,,,,,2.2,Zabarnyi,,a,33,Zabarnyi,84,30,230,60,320,105,196,56,,,,,,,,,,,2,3,,,,,,40.0,,
,,,,,,,,,,,,,86,0,0,23,0,40.6,12,0,15.9,71.8,637,0,0,0,0,0,47.0,3,8,0.28,0.10,0.38,11.94,2024-07-17T10:20:02.572238Z,100.0,50.0,191866,402,0,,,0,Kristoffer,0.0,False,,2024-10-26T20:00:07.058865Z,,,0.9,Ajer,,a,7,Ajer,301,106,281,81,234,70,307,100,,,,,,,,,,,2,4,,,,,,121.0,,
,,,,,,,,,,,,,87,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.573424Z,100.0,100.0,494041,515,0,,,0,Ethan,0.0,False,,2024-09-10T11:15:13.439596Z,,,0.0,Brierley,,a,0,Brierley,610,257,606,261,590,254,612,259,,,,,,,,,,,3,4,,,,,,239.0,,
,,,,,,,,,,,,,88,4,1,192,1,63.1,28,2,74.3,482.6,1350,0,0,0,0,0,197.0,2,15,1.90,0.81,2.71,25.90,2024-07-17T10:20:02.574126Z,,,432830,384,0,,,7,Nathan,4.5,False,,,,,3.1,Collins,,a,47,Collins,8,1,228,59,65,4,45,4,,,,,,,,,,,2,4,,,,,,17.0,,
,,,,,,,,,,,,,89,4,6,268,3,346.1,18,2,85.1,337.8,1036,0,0,0,0,0,166.0,0,12,1.37,2.51,3.88,19.28,2024-07-17T10:20:02.574869Z,100.0,100.0,440089,250,0,,,1,Mikkel,4.5,False,,2024-10-12T11:00:07.165630Z,,,3.9,Damsgaard,,a,58,Damsgaard,33,9,24,20,89,56,33,23,,,,,,,,,,,3,4,,,,,,19.0,,
,,,,,,,,,,,,,90,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.575704Z,0.0,0.0,183656,301,0,,,0,Josh,0.0,False,Knee injury - Unknown return date,2024-08-12T14:30:04.460316Z,,,0.0,Dasilva,,i,0,Dasilva,653,291,646,292,636,288,653,291,,,,,,,,,,,3,4,,,,,,240.0,,
2024-08-13T20:14:20.919746Z,91,317751.0,Some Solanke-Panky?,3320966.0,131.0,48142.0,5.0,Alex,Turnbull,15.0,,False,91,1,2,233,1,10.1,28,0,60.2,594.6,1350,0,0,0,0,71,0.0,1,15,0.00,0.06,0.06,25.90,2024-07-17T10:20:02.576807Z,,,118342,367,0,,,3,Mark,4.2,False,,,,,3.1,Flekken,,a,46,Flekken,3,1,363,4,555,56,82,1,,,,,,,,,,,1,4,7.0,131.0,15.0,8.0,1.0,8.0,7.0,1.0
,,,,,,,,,,,,,92,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.578032Z,0.0,0.0,194010,480,0,,,0,Rico,0.0,False,Lack of match fitness - Unknown return date,2024-08-12T14:30:04.471299Z,,,0.0,Henry,,i,0,Henry,555,214,543,213,515,203,557,214,,,,,,,,,,,2,4,,,,,,166.0,,
,,,,,,,,,,,,,93,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.579465Z,0.0,0.0,472713,474,0,,,0,Aaron,0.0,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.480785Z,,,0.0,Hickey,,i,0,Hickey,559,216,548,215,522,207,561,216,,,,,,,,,,,2,4,,,,,,167.0,,
,,,,,,,,,,,,,94,3,2,237,2,173.3,23,1,47.8,230.8,1127,0,0,0,0,0,74.0,1,13,0.50,1.11,1.61,20.74,2024-07-17T10:20:02.580436Z,75.0,,204580,205,0,,,0,Vitaly,1.5,False,Knock - 75% chance of playing,2024-12-10T00:00:07.895374Z,,,3.1,Janelt,,d,44,Janelt,116,40,95,71,188,113,131,74,,,,,,,,,,,3,4,,,,,,39.0,,
,,,,,,,,,,,,,95,1,1,76,1,119.5,9,0,20.4,62.0,477,0,0,0,0,0,21.0,1,6,0.21,0.59,0.80,9.06,2024-07-17T10:20:02.581573Z,50.0,0.0,207283,124,0,,,0,Mathias,1.0,False,Hamstring injury - 50% chance of playing,2024-11-30T22:00:07.383631Z,,,2.1,Jensen,,d,17,Jensen,321,152,157,103,301,166,276,140,,,,,,,,,,,3,4,,,,,,133.0,,
,,,,,,,,,,,,,96,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.582857Z,,,570241,623,0,,,0,Kim,0.0,False,,,,,0.0,Ji-soo,,a,0,Ji-soo,475,165,453,163,414,145,477,165,,,,,,,,,,,2,4,,,,,,168.0,,
,,,,,,,,,,,,,97,0,0,7,0,1.6,2,0,0.4,1.4,18,0,0,0,0,0,3.0,0,0,0.15,0.00,0.15,1.22,2024-07-17T10:20:02.583779Z,,,628204,516,0,,,0,Yunus Emre,0.0,False,,,,,1.0,Konak,,a,4,Konak,462,222,415,213,377,201,460,220,,,,,,,,,,,3,4,,,,,,198.0,,
,,,,,,,,,,,,,98,3,0,161,2,169.3,23,0,52.0,173.8,1112,0,0,0,0,0,177.0,3,13,0.90,1.85,2.75,22.22,2024-07-17T10:20:02.585045Z,,,249231,220,0,,,1,Keane,1.8,False,,,,,2.4,Lewis-Potter,,a,36,Lewis-Potter,176,67,100,75,80,49,110,65,,,,,,,,,,,3,4,,,,,,62.0,,
2024-08-13T19:40:39.223133Z,99,184679.0,Kernowfornia United,3320872.0,37.0,48142.0,1.0,Scott,Renfree-Tuck,5.0,,False,99,2,15,372,2,425.1,26,9,122.0,501.4,1345,0,0,0,0,0,292.0,2,15,4.26,3.44,7.70,24.99,2024-07-17T10:20:02.585985Z,100.0,100.0,446008,28,0,,,13,Bryan,5.0,True,,2024-11-13T15:00:08.005055Z,,,6.4,Mbeumo,,a,96,Mbeumo,5,3,13,12,37,22,6,5,,,,,,,,,,,3,4,4.0,37.0,19.0,15.0,7.0,4.0,15.0,3.0
,,,,,,,,,,,,,100,0,0,4,0,0.2,2,0,1.0,9.4,7,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.69,2024-07-17T10:20:02.586961Z,,,51927,447,0,,,1,Ben,0.2,False,,,,,0.7,Mee,,a,2,Mee,423,149,439,157,497,197,444,153,,,,,,,,,,,2,4,,,,,,137.0,,
,,,,,,,,,,,,,101,2,0,195,0,129.7,19,1,46.5,241.4,974,0,0,0,1,0,93.0,2,12,1.29,0.25,1.54,16.98,2024-07-17T10:20:02.588075Z,100.0,75.0,128295,218,0,,,5,Christian,1.2,False,,2024-12-05T01:00:07.750977Z,,,2.4,Nørgaard,,a,29,Nørgaard,104,35,141,99,155,97,135,78,,,,,,,,,,,3,4,,,,,,82.0,,
,,,,,,,,,,,,,102,0,0,3,0,0.5,0,0,0.0,0.0,23,0,0,0,0,0,0.0,0,0,0.00,0.02,0.02,0.69,2024-07-17T10:20:02.589263Z,0.0,0.0,428580,263,0,,,0,Frank,0.0,False,Loaned to FC Augsburg,2024-08-31T06:32:02.183747Z,,,1.0,Onyeka,,u,2,Onyeka,661,296,428,220,650,293,661,296,,,,,,,,,,,3,4,,,,,,203.0,,
,,,,,,,,,,,,,103,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.590169Z,0.0,0.0,450539,500,0,,,0,Myles,0.0,False,Loaned to Swansea City,2024-08-31T06:31:19.312069Z,,,0.0,Peart-Harris,,u,0,Peart-Harris,593,245,588,249,570,242,595,247,,,,,,,,,,,3,4,,,,,,241.0,,
,,,,,,,,,,,,,104,0,0,151,1,97.4,28,2,69.2,412.4,1350,1,0,0,0,0,181.0,2,15,0.87,0.61,1.48,25.90,2024-07-17T10:20:02.590874Z,100.0,100.0,231065,390,0,,,1,Ethan,2.2,False,,2024-11-21T08:30:08.718188Z,,,2.1,Pinnock,,a,32,Pinnock,12,3,177,41,76,5,56,8,,,,,,,,,,,2,4,,,,,,43.0,,
,,,,,,,,,,,,,105,1,0,37,0,91.8,11,0,19.2,88.0,461,0,0,0,0,0,11.0,1,4,0.01,0.57,0.58,9.40,2024-07-17T10:20:02.591800Z,,,226956,394,0,,,0,Mads,0.5,False,,,,,1.3,Roerslev Rasmussen,,a,14,Roerslev,282,101,187,45,332,111,284,91,,,,,,,,,,,2,4,,,,,,92.0,,
,,,,,,,,,,,,,106,3,3,169,1,53.3,14,4,53.9,220.4,655,0,0,0,0,0,270.0,1,7,3.42,0.43,3.85,11.11,2024-07-17T10:20:02.592641Z,,,513418,147,0,,,6,Kevin,8.8,False,,,,,3.5,Schade,,a,53,Schade,128,44,253,157,43,27,101,61,,,,,,,,,,,3,4,,,,,,25.0,,
,,,,,,,,,,,,,107,0,0,20,0,27.9,2,0,4.2,10.8,129,0,0,0,0,0,6.0,0,1,0.10,0.02,0.12,2.52,2024-07-17T10:20:02.593670Z,100.0,100.0,502500,92,0,,,2,Igor Thiago,1.2,False,,2024-08-05T15:00:04.331164Z,,,1.2,Nascimento Rodrigues,,a,5,Thiago,415,40,306,34,368,45,399,42,,,,,,,,,,,4,4,,,,,,41.0,,
2024-08-13T19:35:26.555595Z,108,289293.0,*Stratford Sardines*,3320856.0,21.0,48142.0,3.0,Flat,7,3.0,,False,108,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.595022Z,0.0,0.0,144485,23,0,,,0,Ivan,0.0,False,Transferred to Al-Ahli,2024-08-31T06:41:10.704245Z,,,0.0,Toney,,u,0,Toney,693,75,693,75,693,75,693,75,,,,,,,,,,,4,4,27.0,21.0,7.0,-20.0,27.0,52.0,-45.0,27.0
,,,,,,,,,,,,,109,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.596186Z,,,507433,624,0,,,0,Hákon,0.0,False,,,,,0.0,Valdimarsson,,a,0,Valdimarsson,522,63,502,42,467,32,524,63,,,,,,,,,,,1,4,,,,,,40.0,,
2024-08-13T19:46:41.426235Z,110,283372.0,CripplingHannover96,3320886.0,51.0,48142.0,6.0,Ryan,McIntyre,6.0,,False,110,2,14,306,2,123.0,17,8,79.5,325.2,882,0,0,0,0,0,349.0,1,11,6.28,0.43,6.71,15.08,2024-07-17T10:20:02.597267Z,100.0,100.0,216646,75,0,,,7,Yoane,4.8,False,,2024-11-13T14:30:07.614563Z,,,6.1,Wissa,,a,73,Wissa,41,5,152,19,25,13,39,11,,,,,,,,,,,4,4,6.0,51.0,15.0,9.0,5.0,6.0,9.0,5.0
,,,,,,,,,,,,,111,0,0,79,0,69.2,9,0,18.4,84.0,315,0,0,0,0,0,31.0,1,3,0.39,0.27,0.66,7.80,2024-07-17T10:20:02.598613Z,,,508395,458,0,,,2,Yehor,1.5,False,,,,,1.2,Yarmoliuk,,a,13,Yarmoliuk,287,132,214,134,269,147,290,146,,,,,,,,,,,3,4,,,,,,148.0,,
,,,,,,,,,,,,,112,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.599638Z,0.0,0.0,48760,462,0,,,0,Mathias,0.0,False,Joined Anderlecht,2024-08-16T11:51:35.999618Z,,,0.0,Jorgensen,,u,0,Zanka,576,221,570,221,549,216,578,221,,,,,,,,,,,2,4,,,,,,169.0,,
,,,,,,,,,,,,,113,1,0,67,0,51.0,5,1,23.0,79.8,324,0,0,0,0,0,99.0,0,3,0.58,0.98,1.56,4.91,2024-07-17T10:20:02.600772Z,100.0,100.0,535818,125,0,,,0,Simon,1.0,False,,2024-09-29T22:30:06.392264Z,,,2.1,Adingra,,a,21,Adingra,288,133,260,161,143,91,261,128,,,,,,,,,,,3,5,,,,,,118.0,,
,,,,,,,,,,,,,114,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.602248Z,0.0,0.0,475480,496,0,,,0,Benicio,0.0,False,Loaned to Port Vale,2024-08-10T12:17:28.055765Z,,,0.0,Baker-Boaitey,,u,0,Baker-Boaitey,602,252,597,256,580,249,604,254,,,,,,,,,,,3,5,,,,,,242.0,,
,,,,,,,,,,,,,115,1,4,172,3,124.0,12,2,41.2,199.4,808,0,0,0,1,0,88.0,2,10,1.01,0.26,1.27,13.09,2024-07-17T10:20:02.603637Z,100.0,100.0,535301,269,0,,,0,Carlos,1.8,False,,2024-11-23T17:30:08.295877Z,,,2.9,Baleba,,a,35,Baleba,143,51,149,100,162,101,158,91,,,,,,,,,,,3,5,,,,,,65.0,,
,,,,,,,,,,,,,116,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.604990Z,0.0,0.0,543158,608,0,,,0,Valentín,0.0,False,Loaned to Sevilla,2024-08-23T23:00:06.122778Z,,,0.0,Barco,,u,0,Barco,532,195,512,193,477,179,534,195,,,,,,,,,,,2,5,,,,,,170.0,,
,,,,,,,,,,,,,117,2,4,209,2,296.1,18,4,82.2,302.0,882,0,0,0,0,0,224.0,5,10,3.16,1.48,4.64,18.56,2024-07-17T10:20:02.606450Z,100.0,0.0,536916,237,0,,,0,Facundo,2.4,False,,2024-12-05T00:30:07.817700Z,,,4.1,Buonanotte,,a,49,Buonanotte,54,17,37,30,55,34,36,24,,,,,,,,,,,3,11,,,,,,30.0,,
,,,,,,,,,,,,,118,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-07-17T10:20:02.607256Z,0.0,0.0,519324,517,0,,,0,Amario,0.0,False,Loaned to Blackburn Rovers,2024-08-31T06:29:40.845798Z,,,0.0,Cozier-Duberry,,u,0,Cozier-Duberry,619,266,615,270,599,263,621,268,,,,,,,,,,,3,5,,,,,,243.0,,
